i,j,cio,ym
ENEV3,POWE3,0.827548438682923,202106
HGTX3,POWE3,0.911976013690902,202106
LIGT3,POWE3,0.891098816821747,202106
MRVE3,POWE3,0.88400984370986,202106
PLPL3,PRIO3,0.722326298278546,202106
BMGB4,PTBL3,0.763614287828175,202106
CPLE3,PTBL3,0.830743844265041,202106
DEXP3,PTBL3,0.810837969933751,202106
BIDI3,QUAL3,0.810500379358996,202106
BIDI4,QUAL3,0.907771776274978,202106
BKBR3,QUAL3,0.794776631070813,202106
BRML3,QUAL3,0.711744812657464,202106
POWE3,QUAL3,0.81759760265619,202106
NTCO3,RADL3,0.745963436020233,202106
ASAI3,RAIL3,0.760536550146536,202106
CEAB3,RAIL3,0.734040819572279,202106
CURY3,RAIL3,0.76063724568426,202106
ENGI11,RAIL3,0.767214825387095,202106
AVLL3,RANI3,0.792992619050458,202106
BEEF11,RANI3,0.795703866571554,202106
CGAS5,RANI3,0.794870659310921,202106
ETER3,RANI3,0.794819288553656,202106
KEPL3,RANI3,0.764565620244541,202106
LOGN3,RANI3,0.787697543153661,202106
MILS3,RANI3,0.758322317861388,202106
PTBL3,RANI3,0.88067248003256,202106
BRGE3,RAPT3,0.999999999999998,202106
BRIV3,RAPT3,1,202106
CRIV3,RAPT3,1,202106
CTNM4,RAPT3,0.999997421995415,202106
JOPA3,RAPT3,1,202106
MDIA3,RAPT4,0.728542351180752,202106
ATOM3,RCSL3,1,202106
AZEV4,RCSL3,1,202106
BSEV3,RCSL3,0.999881331749634,202106
IGBR3,RCSL3,1,202106
INEP3,RCSL3,1,202106
LUPA3,RCSL3,0.990652607852603,202106
MMXM3,RCSL3,0.896912425939413,202106
BPAC3,RDNI3,0.780850133904495,202106
GNDI3,RENT3,0.758177279610809,202106
NTCO3,RENT3,0.825384151823038,202106
RADL3,RENT3,0.848156687020401,202106
BMGB4,ROMI3,0.856939919507752,202106
CPLE3,ROMI3,0.951628813612373,202106
DEXP3,ROMI3,0.91543963828882,202106
PTBL3,ROMI3,0.923048736445426,202106
RANI3,ROMI3,0.716025718775083,202106
BRGE3,RPAD3,1,202106
BRIV3,RPAD3,1,202106
CRIV3,RPAD3,1,202106
CTNM4,RPAD3,0.999997421995415,202106
JOPA3,RPAD3,1,202106
RAPT3,RPAD3,1,202106
BRFS3,RRRP3,0.864239918402513,202106
CMIG3,RRRP3,0.853855541267679,202106
ECOR3,RRRP3,0.841412749650363,202106
GOAU3,RRRP3,0.817298477496463,202106
GOAU4,RRRP3,0.800673304620166,202106
HAPV3,RRRP3,0.724646880162624,202106
PARD3,RRRP3,0.855098116130799,202106
RECV3,RRRP3,0.734579525018699,202106
PNVL4,RSID3,0.991729226739455,202106
BRPR3,SAPR11,0.902156624314049,202106
CCPR3,SAPR11,0.773005504568564,202106
DIRR3,SAPR11,0.834433773918073,202106
EVEN3,SAPR11,0.797494997786261,202106
LEVE3,SAPR11,0.729344582839165,202106
MEAL3,SAPR11,0.926688406418052,202106
NEOE3,SAPR11,0.797780017499261,202106
BRSR6,SAPR4,0.866908484014648,202106
BEES3,SCAR3,0.996539393443026,202106
CGRA4,SCAR3,0.947230489119823,202106
CRIV4,SCAR3,0.999929355818563,202106
EALT4,SCAR3,0.992509413403474,202106
FRAS3,SCAR3,0.83025775614751,202106
MTSA4,SCAR3,0.999992094410552,202106
PFRM3,SCAR3,0.995238544679105,202106
BRSR6,SEER3,0.839828282635519,202106
SAPR4,SEER3,0.850354879948132,202106
AVLL3,SGPS3,0.992017712138051,202106
BEEF11,SGPS3,0.978882210767545,202106
CGAS5,SGPS3,0.978691330328827,202106
ETER3,SGPS3,0.978933256001074,202106
JHSF3,SGPS3,0.84781342872191,202106
KEPL3,SGPS3,0.93340297704777,202106
LOGN3,SGPS3,0.906359077321618,202106
MILS3,SGPS3,0.957855721757945,202106
POMO4,SGPS3,0.769662729483355,202106
RANI3,SGPS3,0.779375126980802,202106
BRPR3,SHUL4,0.919479409289598,202106
CCPR3,SHUL4,0.813130610339867,202106
DIRR3,SHUL4,0.89689838779136,202106
EVEN3,SHUL4,0.803777094481345,202106
LEVE3,SHUL4,0.743202577234501,202106
MEAL3,SHUL4,0.95766562278737,202106
NEOE3,SHUL4,0.834986078720661,202106
SAPR11,SHUL4,0.895794021997687,202106
RAPT4,SLCE3,0.72171958545934,202106
PNVL3,SOJA3,0.744036949978721,202106
BIDI3,SOMA3,0.78804909233753,202106
BIDI4,SOMA3,0.86491689705517,202106
BKBR3,SOMA3,0.711478162469114,202106
POWE3,SOMA3,0.735274155097054,202106
QUAL3,SOMA3,0.889821286357539,202106
ENJU3,SULA11,0.719186578216874,202106
HBRE3,SULA11,0.737451412313825,202106
BMGB4,TAEE4,0.845935212555383,202106
CPLE3,TAEE4,0.989486857518462,202106
DEXP3,TAEE4,0.943965279860446,202106
PTBL3,TAEE4,0.838605338903444,202106
ROMI3,TAEE4,0.954239105413332,202106
ATOM3,TASA3,1,202106
AZEV4,TASA3,1,202106
BSEV3,TASA3,0.999881331749634,202106
IGBR3,TASA3,1,202106
INEP3,TASA3,1,202106
LUPA3,TASA3,0.990652607852603,202106
MMXM3,TASA3,0.896912425939413,202106
RCSL3,TASA3,1,202106
RCSL4,TASA4,0.9653587745907,202106
ENAT3,TGMA3,0.900414669471778,202106
GFSA3,TGMA3,0.913532015698271,202106
BRFS3,TIMS3,0.820584108077256,202106
CMIG3,TIMS3,0.795975301952032,202106
ECOR3,TIMS3,0.862607111043672,202106
GOAU3,TIMS3,0.741563822219528,202106
PARD3,TIMS3,0.812411475283602,202106
RRRP3,TIMS3,0.733488077337273,202106
HBSA3,TOTS3,0.770101689562083,202106
MOSI3,TOTS3,0.754594383319649,202106
BPAC3,TPIS3,0.732058947479518,202106
FHER3,TPIS3,0.766507766160322,202106
TFCO4,TRIS3,0.763202896433899,202106
BRPR3,TUPY3,0.895508774989424,202106
CCPR3,TUPY3,0.784784336177749,202106
DIRR3,TUPY3,0.846977231825061,202106
EVEN3,TUPY3,0.782754123138619,202106
LEVE3,TUPY3,0.764794459400849,202106
MEAL3,TUPY3,0.933173983755935,202106
NEOE3,TUPY3,0.807108669619245,202106
SAPR11,TUPY3,0.893080602381504,202106
SHUL4,TUPY3,0.911722640507951,202106
ATMP3,TXRX3,1,202106
AZEV3,TXRX3,1,202106
BMIN4,TXRX3,1,202106
CTKA4,TXRX3,1,202106
EQPA5,TXRX3,1,202106
EQPA7,TXRX3,1,202106
PINE4,TXRX3,0.999702302109284,202106
CEBR3,UCAS3,0.986117565989187,202106
CEBR6,UCAS3,0.972589507748444,202106
CEPE5,UCAS3,0.98507478660979,202106
CEPE6,UCAS3,0.987438023324179,202106
CLSC4,UCAS3,0.971369618510024,202106
OFSA3,UCAS3,0.864215314664739,202106
CRFB3,UGPA3,0.815111156068503,202106
LAME4,UGPA3,0.803399031650072,202106
DMVF3,UNIP3,0.953318597745112,202106
FESA4,UNIP6,0.830502728132819,202106
ALPA3,USIM3,0.89222932208694,202106
GGBR3,USIM3,0.918811475423983,202106
BRBI11,VIVA3,0.758230778470856,202106
MMXM3,VIVR3,0.715833466362554,202106
BMGB4,VLID3,0.800058320777285,202106
CPLE3,VLID3,0.893888198479935,202106
DEXP3,VLID3,0.85623562080817,202106
PTBL3,VLID3,0.780716680087084,202106
ROMI3,VLID3,0.88237243780497,202106
TAEE4,VLID3,0.902290970794774,202106
BRDT3,VVAR3,0.751687377230063,202106
GRND3,VVAR3,0.804040515546693,202106
GUAR3,VVAR3,0.844550692317613,202106
HBOR3,VVAR3,0.818610372752054,202106
B3SA3,WEGE3,0.727284356717442,202106
MOSI3,WEGE3,0.82184172358953,202106
RADL3,WEGE3,0.710948033275255,202106
TOTS3,WEGE3,0.731034247133305,202106
BRFS3,WEST3,0.804683032705617,202106
CMIG3,WEST3,0.772806604889415,202106
ECOR3,WEST3,0.743637560534954,202106
GOAU3,WEST3,0.805185885763423,202106
PARD3,WEST3,0.758609133206206,202106
RRRP3,WEST3,0.747530096322742,202106
TIMS3,WEST3,0.716184082589685,202106
CEBR5,WHRL4,0.999385602172251,202106
CRPG5,WHRL4,0.997867377660459,202106
CRPG6,WHRL4,0.999306518630155,202106
EMAE4,WHRL4,0.975293763800443,202106
LWSA3,WIZS3,0.712347585432496,202106
CEBR5,WLMM4,0.999997602406351,202106
CRPG5,WLMM4,0.998484921241453,202106
CRPG6,WLMM4,1,202106
EMAE4,WLMM4,0.975908254695957,202106
WHRL4,WLMM4,0.999306518630155,202106
ABEV3,ALPK3,0.941691195779357,202107
ABEV3,ANIM3,0.81141590441632,202107
ALPK3,ANIM3,0.761522445795263,202107
ATMP3,AZEV3,1,202107
ATOM3,AZEV4,1,202107
BALM4,BAUH4,1,202107
ABEV3,BBDC4,0.721078407016075,202107
AVLL3,BEEF11,0.997101024932387,202107
ALPA4,BIDI11,0.738422511003613,202107
ALPK3,BIDI4,0.716077093643922,202107
BIDI3,BIDI4,0.926111413668677,202107
ABEV3,BKBR3,0.89187594035631,202107
ALPK3,BKBR3,0.941140802254832,202107
ANIM3,BKBR3,0.744915533479003,202107
BIDI3,BKBR3,0.736341368855916,202107
BIDI4,BKBR3,0.862650731048572,202107
AMBP3,BLAU3,0.805754581373166,202107
ABCB4,BMGB4,0.828168361249394,202107
BBRK3,BMGB4,0.764509880324126,202107
ATMP3,BMIN4,1,202107
AZEV3,BMIN4,1,202107
AMBP3,BMOB3,0.753424012223651,202107
BLAU3,BMOB3,0.780317447873,202107
BAZA3,BNBR3,0.998757541651017,202107
BALM4,BOBR4,1,202107
BAUH4,BOBR4,1,202107
ALPK3,BRBI11,0.717168270811382,202107
BPAC11,BRDT3,0.726099109790968,202107
BPAC5,BRFS3,0.864486786489399,202107
BRGE3,BRIV3,1,202107
ABEV3,BRML3,0.848777336456685,202107
ALPK3,BRML3,0.870078151430976,202107
BKBR3,BRML3,0.84063208517893,202107
ATOM3,BSEV3,0.999899101704292,202107
AZEV4,BSEV3,0.999899101704292,202107
ATMP3,CAMB3,1,202107
AZEV3,CAMB3,1,202107
BMIN4,CAMB3,1,202107
BRPR3,CCPR3,0.765769602035471,202107
BOAS3,CCRO3,0.707362785694374,202107
ASAI3,CEAB3,0.722189776480179,202107
CEBR3,CEBR6,0.994622658881946,202107
CEEB3,CEED3,0.999999998849808,202107
CEEB3,CEED4,0.999999998849808,202107
CEED3,CEED4,1,202107
CEEB3,CEPE3,0.999999998849808,202107
CEED3,CEPE3,1,202107
CEED4,CEPE3,1,202107
CEBR3,CEPE5,0.996354644884078,202107
CEBR6,CEPE5,0.985787334085563,202107
CEBR3,CEPE6,0.998727984644296,202107
CEBR6,CEPE6,0.988135502267563,202107
CEPE5,CEPE6,0.997623637470153,202107
ALUP3,CESP3,0.988972294238368,202107
AVLL3,CGAS5,0.996996571962554,202107
BEEF11,CGAS5,0.999530693083289,202107
BEES3,CGRA4,0.948032044005471,202107
CEBR3,CLSC4,0.978798433435889,202107
CEBR6,CLSC4,0.968417732908075,202107
CEPE5,CLSC4,0.977715903943803,202107
CEPE6,CLSC4,0.980044845792915,202107
BPAC5,CMIG3,0.836387390811634,202107
BRFS3,CMIG3,0.953023245582527,202107
AZUL4,COGN3,0.76200912471091,202107
BOAS3,CPFE3,0.7583755625641,202107
CCRO3,CPFE3,0.801845821125812,202107
CARD3,CPLE3,0.787818496632488,202107
CESP6,CRDE3,0.725085284613138,202107
AMER3,CRFB3,0.753861685653597,202107
BRGE3,CRIV3,1,202107
BRIV3,CRIV3,1,202107
BEES3,CRIV4,0.99817912973351,202107
CGRA4,CRIV4,0.950631579570085,202107
CEBR5,CRPG5,0.997922506668619,202107
CEBR5,CRPG6,0.999999688967831,202107
CRPG5,CRPG6,0.997921539667163,202107
CEEB3,CSRN3,0.999999998849808,202107
CEED3,CSRN3,1,202107
CEED4,CSRN3,1,202107
CEPE3,CSRN3,1,202107
CEEB3,CSRN5,0.999999998849808,202107
CEED3,CSRN5,1,202107
CEED4,CSRN5,1,202107
CEPE3,CSRN5,1,202107
CSRN3,CSRN5,1,202107
ATMP3,CTKA4,1,202107
AZEV3,CTKA4,1,202107
BMIN4,CTKA4,1,202107
CAMB3,CTKA4,1,202107
BRGE3,CTNM4,0.999999037466468,202107
BRIV3,CTNM4,0.999999037466468,202107
CRIV3,CTNM4,0.999999037466467,202107
ASAI3,CURY3,0.717859179471503,202107
CEAB3,CURY3,0.855842170656312,202107
CPFE3,CXSE3,0.727113737376165,202107
BKBR3,DESK3,0.722343982588135,202107
CARD3,DEXP3,0.763940321713152,202107
CPLE3,DEXP3,0.944429984483888,202107
BRPR3,DIRR3,0.912933340573505,202107
CCPR3,DIRR3,0.709449316692306,202107
BBRK3,DMMO3,0.903644114183903,202107
BMGB4,DMMO3,0.78307483819029,202107
BEES3,EALT4,0.997796409479368,202107
CGRA4,EALT4,0.950701181009376,202107
CRIV4,EALT4,0.999981688529615,202107
BPAC5,ECOR3,0.793072026585239,202107
BRFS3,ECOR3,0.918206556050506,202107
CMIG3,ECOR3,0.924336128505596,202107
CMIG4,ECOR3,0.708931121324371,202107
CPFE3,EGIE3,0.750320434018316,202107
BALM4,EKTR4,1,202107
BAUH4,EKTR4,1,202107
BOBR4,EKTR4,1,202107
COCE5,ELMD3,0.914796431678911,202107
CEBR5,EMAE4,0.963269321196426,202107
CRPG5,EMAE4,0.973502362836467,202107
CRPG6,EMAE4,0.963268472420807,202107
BBTG11,ENAT3,0.908985421567898,202107
CSMG3,ENAT3,0.747067987304581,202107
ABEV3,ENEV3,0.793852799218468,202107
ALPA4,ENEV3,0.775385882012131,202107
ALPK3,ENEV3,0.822186837396212,202107
ANIM3,ENEV3,0.782150208274028,202107
BIDI4,ENEV3,0.783446040447696,202107
BKBR3,ENEV3,0.861113694816062,202107
BRIT3,ENEV3,0.73657647658234,202107
BRML3,ENEV3,0.749293378567699,202107
ASAI3,ENGI11,0.711809440720304,202107
CEAB3,ENGI11,0.835315172557779,202107
CURY3,ENGI11,0.872974872462519,202107
BALM4,ENMT4,0.991476911454711,202107
BAUH4,ENMT4,0.991476911454711,202107
BOBR4,ENMT4,0.991476911454711,202107
EKTR4,ENMT4,0.991476911454711,202107
CESP6,EQPA3,0.722719005884881,202107
CRDE3,EQPA3,0.953421985098453,202107
CESP6,EQTL3,0.719806641297898,202107
BIDI11,ESPA3,0.800800527640188,202107
AVLL3,ETER3,0.99618857393114,202107
BEEF11,ETER3,0.99855369560597,202107
CGAS5,ETER3,0.998440916027532,202107
BRPR3,EVEN3,0.87375849482345,202107
DIRR3,EVEN3,0.82136607095415,202107
BRAP4,FIQE3,0.707196534886497,202107
BBTG11,GFSA3,0.957565070001519,202107
ENAT3,GFSA3,0.932183622388072,202107
ALPA3,GGBR3,0.96564230589658,202107
CRDE3,GMAT3,0.758546384048858,202107
BPAC11,GNDI3,0.72541568112074,202107
BRDT3,GNDI3,0.712385904789276,202107
GGPS3,GNDI3,0.757305524459237,202107
BPAC5,GOAU3,0.863360977292954,202107
BRFS3,GOAU3,0.935138401764505,202107
CMIG3,GOAU3,0.903257553688539,202107
ECOR3,GOAU3,0.845184822244411,202107
BPAC5,GOAU4,0.709222723354721,202107
BRFS3,GOAU4,0.81452058271493,202107
CMIG3,GOAU4,0.844165631442775,202107
ECOR3,GOAU4,0.811249580255261,202107
GOAU3,GOAU4,0.773116038900201,202107
BIDI3,GRND3,0.757474712282629,202107
BIDI3,GUAR3,0.80590828082571,202107
GRND3,GUAR3,0.896642458613511,202107
BAHI3,HAGA4,0.987497558639487,202107
BIDI3,HBOR3,0.790727529363683,202107
GRND3,HBOR3,0.854591938366219,202107
GUAR3,HBOR3,0.923251607124519,202107
ENJU3,HBRE3,0.873332520421675,202107
CEAB3,HBSA3,0.709301937997238,202107
ABEV3,HGTX3,0.930404627365078,202107
ALPK3,HGTX3,0.977890334143702,202107
ANIM3,HGTX3,0.768702467290957,202107
BIDI4,HGTX3,0.709547764589493,202107
BKBR3,HGTX3,0.937311111202217,202107
BRBI11,HGTX3,0.709579631449812,202107
BRML3,HGTX3,0.87768206575471,202107
DESK3,HGTX3,0.725341555418265,202107
ENEV3,HGTX3,0.820131017768734,202107
ATOM3,INEP3,1,202107
AZEV4,INEP3,1,202107
BSEV3,INEP3,0.999899101704292,202107
CSAN3,INTB3,0.711338402525247,202107
BRAP3,ITSA3,0.93947779941321,202107
AVLL3,JHSF3,0.820519297047555,202107
BEEF11,JHSF3,0.819419688792454,202107
CGAS5,JHSF3,0.818327942381737,202107
ETER3,JHSF3,0.821661270981603,202107
BRGE3,JOPA3,1,202107
BRIV3,JOPA3,1,202107
CRIV3,JOPA3,1,202107
CTNM4,JOPA3,0.999999037466469,202107
EZTC3,JPSA3,0.752964146462861,202107
AVLL3,KEPL3,0.957867495494228,202107
BEEF11,KEPL3,0.960441420644036,202107
CGAS5,KEPL3,0.960375468119517,202107
ETER3,KEPL3,0.958979102912698,202107
JHSF3,KEPL3,0.797834622421035,202107
KLBN3,KLBN4,0.999998182501568,202107
AMER3,LAME4,0.896131957067614,202107
CRFB3,LAME4,0.736591406112833,202107
BRSR6,LEVE3,0.798205296418167,202107
ABEV3,LIGT3,0.923261447050584,202107
ALPK3,LIGT3,0.970611651911352,202107
ANIM3,LIGT3,0.762739029466924,202107
BKBR3,LIGT3,0.928761936828374,202107
BRBI11,LIGT3,0.708637183008357,202107
BRML3,LIGT3,0.879059243819681,202107
DESK3,LIGT3,0.711085178940712,202107
ENEV3,LIGT3,0.827106445660349,202107
HGTX3,LIGT3,0.966142209662021,202107
CBAV3,LJQQ3,0.794404271980398,202107
BBRK3,LLIS3,0.746417425549903,202107
DMMO3,LLIS3,0.744813516113722,202107
AVLL3,LOGN3,0.912661410487733,202107
BEEF11,LOGN3,0.915784262320906,202107
CGAS5,LOGN3,0.914653710239172,202107
ETER3,LOGN3,0.92076176954673,202107
JHSF3,LOGN3,0.792952111461731,202107
KEPL3,LOGN3,0.880322770459621,202107
ATOM3,LUPA3,0.992870164710672,202107
AZEV4,LUPA3,0.992870164710673,202107
BSEV3,LUPA3,0.992769985803194,202107
INEP3,LUPA3,0.992870164710672,202107
BALM4,LUXM4,0.883863521694513,202107
BAUH4,LUXM4,0.883863521694513,202107
BOBR4,LUXM4,0.883863521694513,202107
EKTR4,LUXM4,0.883863521694513,202107
ENMT4,LUXM4,0.937269254901356,202107
BIDI11,MBLY3,0.720241791203342,202107
BRDT3,MBLY3,0.708208474805046,202107
BRPR3,MEAL3,0.950668537430585,202107
CCPR3,MEAL3,0.778978929932622,202107
DIRR3,MEAL3,0.89756334795541,202107
EVEN3,MEAL3,0.845166664731558,202107
FBMC4,MGEL4,0.999998503841177,202107
AVLL3,MILS3,0.952466732496185,202107
BEEF11,MILS3,0.944735656326926,202107
CGAS5,MILS3,0.944155765035213,202107
ETER3,MILS3,0.944996885172823,202107
JHSF3,MILS3,0.819570729488272,202107
KEPL3,MILS3,0.908954833764792,202107
LOGN3,MILS3,0.901543123086833,202107
ATOM3,MMXM3,0.891292803290567,202107
AZEV4,MMXM3,0.891292803290567,202107
BSEV3,MMXM3,0.890923360433444,202107
INEP3,MMXM3,0.891292803290567,202107
LUPA3,MMXM3,0.884938032408542,202107
BALM4,MNPR3,1,202107
BAUH4,MNPR3,1,202107
BOBR4,MNPR3,1,202107
EKTR4,MNPR3,1,202107
ENMT4,MNPR3,0.991476911454711,202107
LUXM4,MNPR3,0.883863521694513,202107
BALM4,MOAR3,0.954374617432394,202107
BAUH4,MOAR3,0.954374617432394,202107
BOBR4,MOAR3,0.954374617432394,202107
EKTR4,MOAR3,0.954374617432394,202107
ENMT4,MOAR3,0.985144312759556,202107
LUXM4,MOAR3,0.983211116271035,202107
MNPR3,MOAR3,0.954374617432394,202107
BRFS3,MRFG3,0.784750614380991,202107
CMIG3,MRFG3,0.812468127859676,202107
ECOR3,MRFG3,0.796415596683907,202107
GOAU3,MRFG3,0.707986654860352,202107
GOAU4,MRFG3,0.779751313897099,202107
ABEV3,MRVE3,0.893850083474572,202107
ALPK3,MRVE3,0.938605276134692,202107
ANIM3,MRVE3,0.730769730788303,202107
BKBR3,MRVE3,0.894720094628469,202107
BRML3,MRVE3,0.869209579497518,202107
ENEV3,MRVE3,0.818689049119685,202107
HGTX3,MRVE3,0.949620356310746,202107
LIGT3,MRVE3,0.926474134152438,202107
BEES3,MTSA4,0.997601685966259,202107
CGRA4,MTSA4,0.95072217470022,202107
CRIV4,MTSA4,0.999960256778649,202107
EALT4,MTSA4,0.999995812331643,202107
BALM4,MWET4,1,202107
BAUH4,MWET4,1,202107
BOBR4,MWET4,1,202107
EKTR4,MWET4,1,202107
ENMT4,MWET4,0.991476911454711,202107
LUXM4,MWET4,0.883863521694513,202107
MNPR3,MWET4,1,202107
MOAR3,MWET4,0.954374617432394,202107
BRPR3,NEOE3,0.844907883593498,202107
CCPR3,NEOE3,0.829038504495761,202107
DIRR3,NEOE3,0.782911488368361,202107
EVEN3,NEOE3,0.769530275482796,202107
LEVE3,NEOE3,0.832294301700869,202107
MEAL3,NEOE3,0.858383801808512,202107
ALPA4,NTCO3,0.81012995594982,202107
ENEV3,NTCO3,0.751691485865551,202107
GNDI3,NTCO3,0.729227170143272,202107
FLRY3,ODPV3,0.823886672314249,202107
CEBR3,OFSA3,0.860873631548644,202107
CEBR6,OFSA3,0.851743226779219,202107
CEPE5,OFSA3,0.859921715331676,202107
CEPE6,OFSA3,0.861970068704796,202107
CLSC4,OFSA3,0.871580107499223,202107
BRAP3,OIBR4,0.946197390826455,202107
ITSA3,OIBR4,0.989140567411653,202107
BPAC5,PARD3,0.82463055853618,202107
BRFS3,PARD3,0.945652915407858,202107
CMIG3,PARD3,0.97753835786247,202107
ECOR3,PARD3,0.930982645735702,202107
GOAU3,PARD3,0.888169210483129,202107
GOAU4,PARD3,0.841411194331795,202107
MRFG3,PARD3,0.805759593453884,202107
DTEX3,PCAR3,0.757530253852036,202107
BALM4,PINE4,0.987684380764748,202107
BAUH4,PINE4,0.987684380764748,202107
BOBR4,PINE4,0.987684380764748,202107
EKTR4,PINE4,0.987684380764748,202107
ENMT4,PINE4,0.979266259332691,202107
LUXM4,PINE4,0.872978195105394,202107
MNPR3,PINE4,0.987684380764748,202107
MOAR3,PINE4,0.942620903036307,202107
MWET4,PINE4,0.987684380764748,202107
PFRM3,PNVL4,0.994988960853498,202107
AVLL3,POMO4,0.724463887841495,202107
BEEF11,POMO4,0.727073457151614,202107
CGAS5,POMO4,0.726229115800542,202107
ETER3,POMO4,0.730504360446997,202107
JHSF3,POMO4,0.721069604250594,202107
LOGN3,POMO4,0.712500929691722,202107
MILS3,POMO4,0.711904926279886,202107
ABEV3,POWE3,0.851482654017429,202107
ALPK3,POWE3,0.901280520062343,202107
BIDI3,POWE3,0.797221052431622,202107
BIDI4,POWE3,0.898215112019875,202107
BKBR3,POWE3,0.958205166238178,202107
BRML3,POWE3,0.791455637219407,202107
DESK3,POWE3,0.720643717383389,202107
ENEV3,POWE3,0.843578001019096,202107
HGTX3,POWE3,0.885512989426117,202107
LIGT3,POWE3,0.878955967651082,202107
MRVE3,POWE3,0.863306727266274,202107
BIDI11,PRIO3,0.730056617867848,202107
MLAS3,PRIO3,0.725467673872996,202107
JBSS3,PSSA3,0.723526216120156,202107
LEVE3,PSSA3,0.724109142578524,202107
CPLE3,PTBL3,0.732049085224281,202107
DEXP3,PTBL3,0.717793680280764,202107
BAHI3,PTNT4,0.999184295324171,202107
HAGA4,PTNT4,0.992931416387906,202107
BIDI3,QUAL3,0.815538005411921,202107
BIDI4,QUAL3,0.881917062231261,202107
BKBR3,QUAL3,0.798013381716946,202107
ENEV3,QUAL3,0.713180724505634,202107
POWE3,QUAL3,0.830372912069512,202107
NTCO3,RADL3,0.722145072425674,202107
ASAI3,RAIL3,0.762032876246817,202107
CEAB3,RAIL3,0.720034359409827,202107
CURY3,RAIL3,0.750428880635982,202107
ENGI11,RAIL3,0.729306120586165,202107
AVLL3,RANI3,0.782644560777401,202107
BEEF11,RANI3,0.785326789407936,202107
CGAS5,RANI3,0.784364545163288,202107
ETER3,RANI3,0.784325154450944,202107
KEPL3,RANI3,0.758063402695331,202107
LOGN3,RANI3,0.765982422527778,202107
MILS3,RANI3,0.745281106075474,202107
POSI3,RANI3,0.7315407745814,202107
PTBL3,RANI3,0.953541074945418,202107
BRGE3,RAPT3,1,202107
BRIV3,RAPT3,1,202107
CRIV3,RAPT3,1,202107
CTNM4,RAPT3,0.999999037466467,202107
JOPA3,RAPT3,1,202107
MDIA3,RAPT4,0.822331566459525,202107
ATOM3,RCSL3,1,202107
AZEV4,RCSL3,1,202107
BSEV3,RCSL3,0.999899101704292,202107
INEP3,RCSL3,1,202107
LUPA3,RCSL3,0.992870164710672,202107
MMXM3,RCSL3,0.891292803290567,202107
AALR3,RCSL4,0.801853198536041,202107
GNDI3,RENT3,0.739124692482697,202107
NTCO3,RENT3,0.807047312475942,202107
RADL3,RENT3,0.780270747021567,202107
ATMP3,RNEW4,1,202107
AZEV3,RNEW4,1,202107
BMIN4,RNEW4,1,202107
CAMB3,RNEW4,1,202107
CTKA4,RNEW4,1,202107
CPLE3,ROMI3,0.88077148064236,202107
DEXP3,ROMI3,0.851232634466667,202107
PTBL3,ROMI3,0.956764986677444,202107
RANI3,ROMI3,0.878865476844765,202107
BRGE3,RPAD3,1,202107
BRIV3,RPAD3,1,202107
CRIV3,RPAD3,1,202107
CTNM4,RPAD3,0.999999037466467,202107
JOPA3,RPAD3,1,202107
RAPT3,RPAD3,0.999999999999999,202107
BRFS3,RRRP3,0.778843998711316,202107
CMIG3,RRRP3,0.772327640578611,202107
ECOR3,RRRP3,0.769389716594341,202107
EMBR3,RRRP3,0.722819781149451,202107
GOAU3,RRRP3,0.741744643686721,202107
GOAU4,RRRP3,0.769441212974768,202107
MRFG3,RRRP3,0.722419198103481,202107
PARD3,RRRP3,0.785297041683757,202107
PFRM3,RSID3,0.999956586295262,202107
PNVL4,RSID3,0.99422083336823,202107
CEBR5,RSUL4,0.999999688967831,202107
CRPG5,RSUL4,0.997921539667163,202107
CRPG6,RSUL4,1,202107
EMAE4,RSUL4,0.963268472420807,202107
IFCM3,SANB11,0.715678680638328,202107
BRPR3,SAPR11,0.929335025559711,202107
CCPR3,SAPR11,0.742173493371755,202107
DIRR3,SAPR11,0.87579880651962,202107
ENBR3,SAPR11,0.739118302446407,202107
EVEN3,SAPR11,0.824719259404929,202107
MEAL3,SAPR11,0.930426938277446,202107
NEOE3,SAPR11,0.820730234179427,202107
BRSR6,SAPR4,0.869207027053001,202107
BEES3,SCAR3,0.997353573452522,202107
CGRA4,SCAR3,0.950737074561492,202107
CRIV4,SCAR3,0.999922971433028,202107
EALT4,SCAR3,0.999979651554576,202107
MTSA4,SCAR3,0.999993887219166,202107
BRSR6,SEER3,0.814165114443601,202107
SAPR4,SEER3,0.854062048042941,202107
DTEX3,SEQL3,0.740358701848956,202107
AVLL3,SGPS3,0.993179963954434,202107
BEEF11,SGPS3,0.981728353128836,202107
CGAS5,SGPS3,0.981624522334889,202107
ETER3,SGPS3,0.981108934045338,202107
JHSF3,SGPS3,0.814650000102881,202107
KEPL3,SGPS3,0.943770862951356,202107
LOGN3,SGPS3,0.898964109836498,202107
MILS3,SGPS3,0.954602631873648,202107
POMO4,SGPS3,0.713307355445226,202107
RANI3,SGPS3,0.770880312222922,202107
BRPR3,SHUL4,0.914904937366042,202107
CCPR3,SHUL4,0.757879056240857,202107
DIRR3,SHUL4,0.852675204724456,202107
EVEN3,SHUL4,0.817899456569845,202107
MEAL3,SHUL4,0.936404589240542,202107
NEOE3,SHUL4,0.834058771962638,202107
SAPR11,SHUL4,0.892782151357791,202107
MDIA3,SLCE3,0.708886101993741,202107
